register_id,direction,transport_mode,total_value
3846,Exports,Sea,13000000
3847,Exports,Sea,12000000
3848,Exports,Sea,21000000
3849,Exports,Sea,16000000
3850,Exports,Sea,17000000
3851,Exports,Sea,13000000
3852,Exports,Sea,25000000
3853,Exports,Sea,7000000
3854,Exports,Sea,6000000
3855,Exports,Sea,17000000
3856,Exports,Sea,17000000
3857,Exports,Sea,17000000
3858,Exports,Sea,9000000
3859,Exports,Sea,27000000
3860,Exports,Sea,9000000
3861,Exports,Sea,13000000
3862,Exports,Sea,24000000
3863,Exports,Sea,16000000
3864,Exports,Sea,13000000
3865,Exports,Sea,12000000
3866,Exports,Sea,24000000
3867,Exports,Sea,8000000
3868,Exports,Sea,8000000
3869,Exports,Sea,18000000
3870,Exports,Sea,12000000
3871,Exports,Sea,22000000
3872,Exports,Sea,13000000
3873,Exports,Sea,41000000
3874,Exports,Sea,9000000
3875,Exports,Sea,8000000
3876,Exports,Sea,32000000
3877,Exports,Sea,16000000
3878,Exports,Sea,18000000
3879,Exports,Sea,12000000
3880,Exports,Sea,11000000
3881,Exports,Sea,42000000
3882,Exports,Sea,11000000
3883,Exports,Sea,28000000
3884,Exports,Sea,13000000
3885,Exports,Sea,21000000
3886,Exports,Sea,18000000
3887,Exports,Sea,34000000
3888,Exports,Sea,12000000
3889,Exports,Sea,22000000
3890,Exports,Sea,18000000
3891,Exports,Sea,13000000
3892,Exports,Sea,18000000
3893,Exports,Sea,14000000
3894,Exports,Sea,11000000
3895,Exports,Sea,36000000
3896,Exports,Sea,9000000
3897,Exports,Sea,15000000
3898,Exports,Sea,20000000
3899,Exports,Sea,30000000
3900,Exports,Sea,16000000
3901,Exports,Sea,22000000
3902,Exports,Sea,20000000
3903,Exports,Sea,8000000
3904,Exports,Sea,16000000
3905,Exports,Sea,35000000
3906,Exports,Sea,22000000
3907,Exports,Sea,9000000
3908,Exports,Sea,12000000
3909,Exports,Sea,23000000
3910,Exports,Sea,9000000
3911,Exports,Sea,16000000
3912,Exports,Sea,15000000
3913,Exports,Sea,18000000
3914,Exports,Sea,17000000
3915,Exports,Sea,18000000
3916,Exports,Sea,20000000
3917,Exports,Sea,18000000
3918,Exports,Sea,19000000
3919,Exports,Sea,22000000
3920,Exports,Sea,17000000
3921,Exports,Sea,25000000
3922,Exports,Sea,20000000
3923,Exports,Sea,20000000
3924,Exports,Sea,15000000
3925,Exports,Sea,39000000
3926,Exports,Sea,14000000
3927,Exports,Sea,14000000
3928,Exports,Sea,9000000
3929,Exports,Sea,14000000
3930,Exports,Sea,10000000
3931,Exports,Sea,17000000
3932,Exports,Sea,21000000
3933,Exports,Sea,27000000
3934,Exports,Sea,15000000
3935,Exports,Sea,11000000
3936,Exports,Sea,10000000
3937,Exports,Sea,26000000
3938,Exports,Sea,3000000
3939,Exports,Sea,16000000
3940,Exports,Sea,9000000
3941,Exports,Sea,14000000
3942,Exports,Sea,12000000
3943,Exports,Sea,17000000
3944,Exports,Sea,10000000
3945,Exports,Sea,18000000
3946,Exports,Sea,18000000
3947,Exports,Sea,29000000
3948,Exports,Sea,12000000
3949,Exports,Sea,10000000
3950,Exports,Sea,15000000
3951,Exports,Sea,9000000
3952,Exports,Sea,7000000
3953,Exports,Sea,18000000
3954,Exports,Sea,9000000
3955,Exports,Sea,20000000
3956,Exports,Sea,6000000
3957,Exports,Sea,4000000
3958,Exports,Sea,17000000
3959,Exports,Sea,14000000
3960,Exports,Sea,17000000
3961,Exports,Sea,8000000
3962,Exports,Sea,18000000
3963,Exports,Sea,8000000
3964,Exports,Sea,22000000
3965,Exports,Sea,18000000
3966,Exports,Sea,18000000
3967,Exports,Sea,19000000
3968,Exports,Sea,12000000
3969,Exports,Sea,35000000
3970,Exports,Sea,5000000
3971,Exports,Sea,4000000
3972,Exports,Sea,14000000
3973,Exports,Sea,18000000
3974,Exports,Sea,21000000
3975,Exports,Sea,6000000
3976,Exports,Sea,26000000
3977,Exports,Sea,9000000
3978,Exports,Sea,15000000
3979,Exports,Sea,14000000
3980,Exports,Sea,10000000
3981,Exports,Sea,15000000
3982,Exports,Sea,14000000
3983,Exports,Sea,25000000
3984,Exports,Sea,7000000
3985,Exports,Sea,7000000
3986,Exports,Sea,16000000
3987,Exports,Sea,14000000
3988,Exports,Sea,15000000
3989,Exports,Sea,10000000
3990,Exports,Sea,29000000
3991,Exports,Sea,8000000
3992,Exports,Sea,15000000
3993,Exports,Sea,22000000
3994,Exports,Sea,17000000
3995,Exports,Sea,17000000
3996,Exports,Sea,11000000
3997,Exports,Sea,29000000
3998,Exports,Sea,6000000
3999,Exports,Sea,3000000
4000,Exports,Sea,13000000
4001,Exports,Sea,10000000
4002,Exports,Sea,22000000
4003,Exports,Sea,17000000
4004,Exports,Sea,43000000
4005,Exports,Sea,10000000
4006,Exports,Sea,18000000
4007,Exports,Sea,22000000
4008,Exports,Sea,19000000
4009,Exports,Sea,25000000
4010,Exports,Sea,9000000
4011,Exports,Sea,40000000
4012,Exports,Sea,8000000
4013,Exports,Sea,3000000
4014,Exports,Sea,12000000
4015,Exports,Sea,14000000
4016,Exports,Sea,16000000
4017,Exports,Sea,14000000
4018,Exports,Sea,45000000
4019,Exports,Sea,16000000
4020,Exports,Sea,17000000
4021,Exports,Sea,20000000
4022,Exports,Sea,18000000
4023,Exports,Sea,17000000
4024,Exports,Sea,8000000
4025,Exports,Sea,31000000
4026,Exports,Sea,5000000
4027,Exports,Sea,16000000
4028,Exports,Sea,12000000
4029,Exports,Sea,13000000
4030,Exports,Sea,11000000
4031,Exports,Sea,17000000
4032,Exports,Sea,27000000
4033,Exports,Sea,8000000
4034,Exports,Sea,20000000
4035,Exports,Sea,21000000
4036,Exports,Sea,13000000
4037,Exports,Sea,14000000
4038,Exports,Sea,11000000
4039,Exports,Sea,26000000
4040,Exports,Sea,8000000
4041,Exports,Sea,4000000
4042,Exports,Sea,12000000
4043,Exports,Sea,15000000
4044,Exports,Sea,36000000
4045,Exports,Sea,16000000
4046,Exports,Sea,31000000
4047,Exports,Sea,12000000
4048,Exports,Sea,15000000
4049,Exports,Sea,28000000
4050,Exports,Sea,26000000
4051,Exports,Sea,28000000
4052,Exports,Sea,7000000
4053,Exports,Sea,27000000
4054,Exports,Sea,12000000
4055,Exports,Sea,9000000
4056,Exports,Sea,19000000
4057,Exports,Sea,14000000
4058,Exports,Sea,15000000
4059,Exports,Sea,10000000
4060,Exports,Sea,24000000
4061,Exports,Sea,17000000
4062,Exports,Sea,33000000
4063,Exports,Sea,19000000
4064,Exports,Sea,17000000
4065,Exports,Sea,25000000
4066,Exports,Sea,7000000
4067,Exports,Sea,27000000
4068,Exports,Sea,10000000
4069,Exports,Sea,20000000
4070,Exports,Sea,23000000
4071,Exports,Sea,24000000
4072,Exports,Sea,11000000
4073,Exports,Sea,8000000
4074,Exports,Sea,22000000
4075,Exports,Sea,14000000
4076,Exports,Sea,9000000
4077,Exports,Sea,25000000
4078,Exports,Sea,15000000
4079,Exports,Sea,23000000
4080,Exports,Sea,6000000
4081,Exports,Sea,38000000
4082,Exports,Sea,7000000
4083,Exports,Sea,2000000
4084,Exports,Sea,10000000
4085,Exports,Sea,18000000
4086,Exports,Sea,10000000
4087,Exports,Sea,9000000
4088,Exports,Sea,22000000
4089,Exports,Sea,14000000
4090,Exports,Sea,7000000
4091,Exports,Sea,28000000
4092,Exports,Sea,17000000
4093,Exports,Sea,10000000
4094,Exports,Sea,7000000
4095,Exports,Sea,18000000
4096,Exports,Sea,16000000
4097,Exports,Sea,11000000
4098,Exports,Sea,10000000
4099,Exports,Sea,25000000
4100,Exports,Sea,8000000
4101,Exports,Sea,25000000
4102,Exports,Sea,14000000
4103,Exports,Sea,9000000
4104,Exports,Sea,8000000
4105,Exports,Sea,12000000
4106,Exports,Sea,16000000
4107,Exports,Sea,26000000
4108,Exports,Sea,12000000
4109,Exports,Sea,3000000
4110,Exports,Sea,16000000
4111,Exports,Sea,35000000
4112,Exports,Sea,8000000
4113,Exports,Sea,7000000
4114,Exports,Sea,27000000
4115,Exports,Sea,11000000
4116,Exports,Sea,2000000
4117,Exports,Sea,15000000
4118,Exports,Sea,20000000
4119,Exports,Sea,9000000
4120,Exports,Sea,7000000
4121,Exports,Sea,23000000
4122,Exports,Sea,5000000
4123,Exports,Sea,7000000
4124,Exports,Sea,26000000
4125,Exports,Sea,21000000
4126,Exports,Sea,14000000
4127,Exports,Sea,7000000
4128,Exports,Sea,32000000
4129,Exports,Sea,14000000
4130,Exports,Sea,21000000
4131,Exports,Sea,16000000
4132,Exports,Sea,21000000
4133,Exports,Sea,14000000
4134,Exports,Sea,16000000
4135,Exports,Sea,34000000
4136,Exports,Sea,10000000
4137,Exports,Sea,7000000
4138,Exports,Sea,13000000
4139,Exports,Sea,18000000
4140,Exports,Sea,11000000
4141,Exports,Sea,15000000
4142,Exports,Sea,39000000
4143,Exports,Sea,12000000
4144,Exports,Sea,10000000
4145,Exports,Sea,17000000
4146,Exports,Sea,17000000
4147,Exports,Sea,11000000
4148,Exports,Sea,14000000
4149,Exports,Sea,36000000
4150,Exports,Sea,5000000
4151,Exports,Sea,10000000
4152,Exports,Sea,26000000
4153,Exports,Sea,15000000
4154,Exports,Sea,5000000
4155,Exports,Sea,14000000
4156,Exports,Sea,36000000
4157,Exports,Sea,9000000
4158,Exports,Sea,16000000
4159,Exports,Sea,21000000
4160,Exports,Sea,18000000
4161,Exports,Sea,8000000
4162,Exports,Sea,14000000
4163,Exports,Sea,27000000
4164,Exports,Sea,8000000
4165,Exports,Sea,23000000
4166,Exports,Sea,19000000
4167,Exports,Sea,16000000
4168,Exports,Sea,13000000
4169,Exports,Sea,12000000
4170,Exports,Sea,43000000
4171,Exports,Sea,7000000
4172,Exports,Sea,11000000
4173,Exports,Sea,37000000
4174,Exports,Sea,14000000
4175,Exports,Sea,10000000
4176,Exports,Sea,13000000
4177,Exports,Sea,36000000
4178,Exports,Sea,11000000
4179,Exports,Sea,33000000
4180,Exports,Sea,18000000
4181,Exports,Sea,37000000
4182,Exports,Sea,10000000
4183,Exports,Sea,7000000
4184,Exports,Sea,41000000
4185,Exports,Sea,8000000
4186,Exports,Sea,23000000
4187,Exports,Sea,33000000
4188,Exports,Sea,18000000
4189,Exports,Sea,15000000
4190,Exports,Sea,25000000
4191,Exports,Sea,38000000
4192,Exports,Sea,8000000
4193,Exports,Sea,27000000
4194,Exports,Sea,19000000
4195,Exports,Sea,21000000
4196,Exports,Sea,11000000
4197,Exports,Sea,18000000
4198,Exports,Sea,40000000
4199,Exports,Sea,5000000
4200,Exports,Sea,33000000
4201,Exports,Sea,22000000
4202,Exports,Sea,11000000
4203,Exports,Sea,14000000
4204,Exports,Sea,26000000
4205,Exports,Sea,42000000
4206,Exports,Sea,6000000
4207,Exports,Sea,34000000
4208,Exports,Sea,21000000
4209,Exports,Sea,9000000
4210,Exports,Sea,16000000
4211,Exports,Sea,14000000
4212,Exports,Sea,39000000
4213,Exports,Sea,11000000
4214,Exports,Sea,33000000
4215,Exports,Sea,23000000
4216,Exports,Sea,13000000
4217,Exports,Sea,29000000
4218,Exports,Sea,19000000
4219,Exports,Sea,32000000
4220,Exports,Sea,10000000
4221,Exports,Sea,31000000
4222,Exports,Sea,19000000
4223,Exports,Sea,17000000
4224,Exports,Sea,9000000
4225,Exports,Sea,11000000
4226,Exports,Sea,33000000
4227,Exports,Sea,10000000
4228,Exports,Sea,37000000
4229,Exports,Sea,13000000
4230,Exports,Sea,7000000
4231,Exports,Sea,11000000
4232,Exports,Sea,13000000
4233,Exports,Sea,24000000
4234,Exports,Sea,7000000
4235,Exports,Sea,25000000
4236,Exports,Sea,31000000
4237,Exports,Sea,19000000
4238,Exports,Sea,10000000
4239,Exports,Sea,15000000
4240,Exports,Sea,34000000
4241,Exports,Sea,13000000
4242,Exports,Sea,20000000
4243,Exports,Sea,15000000
4244,Exports,Sea,12000000
4245,Exports,Sea,9000000
4246,Exports,Sea,12000000
4247,Exports,Sea,19000000
4248,Exports,Sea,9000000
4249,Exports,Sea,13000000
4250,Exports,Sea,17000000
4251,Exports,Sea,14000000
4252,Exports,Sea,11000000
4253,Exports,Sea,19000000
4254,Exports,Sea,37000000
4255,Exports,Sea,6000000
4256,Exports,Sea,17000000
4257,Exports,Sea,14000000
4258,Exports,Sea,7000000
4259,Exports,Sea,13000000
4260,Exports,Sea,36000000
4261,Exports,Sea,15000000
4262,Exports,Sea,16000000
4263,Exports,Sea,8000000
4264,Exports,Sea,8000000
4265,Exports,Sea,6000000
4266,Exports,Sea,22000000
4267,Exports,Sea,31000000
4268,Exports,Sea,14000000
4269,Exports,Sea,15000000
4270,Exports,Sea,19000000
4271,Exports,Sea,5000000
4272,Exports,Sea,9000000
4273,Exports,Sea,15000000
4274,Exports,Sea,40000000
4275,Exports,Sea,14000000
4276,Exports,Sea,17000000
4277,Exports,Sea,10000000
4278,Exports,Sea,12000000
4279,Exports,Sea,7000000
4280,Exports,Sea,32000000
4281,Exports,Sea,31000000
4282,Exports,Sea,16000000
4283,Exports,Sea,28000000
4284,Exports,Sea,13000000
4285,Exports,Sea,9000000
4286,Exports,Sea,11000000
4287,Exports,Sea,13000000
4288,Exports,Sea,43000000
4289,Exports,Sea,11000000
4290,Exports,Sea,18000000
4291,Exports,Sea,11000000
4292,Exports,Sea,9000000
4293,Exports,Sea,14000000
4294,Exports,Sea,31000000
4295,Exports,Sea,23000000
4296,Exports,Sea,20000000
4297,Exports,Sea,16000000
4298,Exports,Sea,22000000
4299,Exports,Sea,8000000
4300,Exports,Sea,14000000
4301,Exports,Sea,20000000
4302,Exports,Sea,25000000
4303,Exports,Sea,13000000
4304,Exports,Sea,11000000
4305,Exports,Sea,16000000
4306,Exports,Sea,12000000
4307,Exports,Sea,15000000
4308,Exports,Sea,14000000
4309,Exports,Sea,33000000
4310,Exports,Sea,25000000
4311,Exports,Sea,18000000
4312,Exports,Sea,20000000
4313,Exports,Sea,23000000
4314,Exports,Sea,20000000
4315,Exports,Sea,19000000
4316,Exports,Sea,16000000
4317,Exports,Sea,23000000
4318,Exports,Sea,16000000
4319,Exports,Sea,15000000
4320,Exports,Sea,9000000
4321,Exports,Sea,43000000
4322,Exports,Sea,28000000
4323,Exports,Sea,19000000
4324,Exports,Sea,17000000
4325,Exports,Sea,23000000
4326,Exports,Sea,26000000
4327,Exports,Sea,26000000
4328,Exports,Sea,20000000
4329,Exports,Sea,36000000
4330,Exports,Sea,40000000
4331,Exports,Sea,12000000
4332,Exports,Sea,18000000
4333,Exports,Sea,16000000
4334,Exports,Sea,8000000
4335,Exports,Sea,20000000
4336,Exports,Sea,10000000
4337,Exports,Sea,57000000
4338,Exports,Sea,12000000
4339,Exports,Sea,10000000
4340,Exports,Sea,12000000
4341,Exports,Sea,8000000
4342,Exports,Sea,9000000
4343,Exports,Sea,14000000
4344,Exports,Sea,34000000
4345,Exports,Sea,16000000
4346,Exports,Sea,11000000
4347,Exports,Sea,15000000
4348,Exports,Sea,9000000
4349,Exports,Sea,17000000
4350,Exports,Sea,17000000
4351,Exports,Sea,42000000
4352,Exports,Sea,29000000
4353,Exports,Sea,14000000
4354,Exports,Sea,15000000
4355,Exports,Sea,9000000
4356,Exports,Sea,39000000
4357,Exports,Sea,20000000
4358,Exports,Sea,29000000
4359,Exports,Sea,37000000
4360,Exports,Sea,9000000
4361,Exports,Sea,13000000
4362,Exports,Sea,12000000
4363,Exports,Sea,14000000
4364,Exports,Sea,17000000
4365,Exports,Sea,23000000
4366,Exports,Sea,31000000
4367,Exports,Sea,15000000
4368,Exports,Sea,12000000
4369,Exports,Sea,8000000
4370,Exports,Sea,13000000
4371,Exports,Sea,17000000
4372,Exports,Sea,24000000
4373,Exports,Sea,30000000
4374,Exports,Sea,11000000
4375,Exports,Sea,28000000
4376,Exports,Sea,10000000
4377,Exports,Sea,15000000
4378,Exports,Sea,8000000
4379,Exports,Sea,18000000
4380,Exports,Sea,27000000
4381,Exports,Sea,7000000
4382,Exports,Sea,17000000
4383,Exports,Sea,8000000
4384,Exports,Sea,12000000
4385,Exports,Sea,18000000
4386,Exports,Sea,19000000
4387,Exports,Sea,30000000
4388,Exports,Sea,11000000
4389,Exports,Sea,13000000
4390,Exports,Sea,7000000
4391,Exports,Sea,17000000
4392,Exports,Sea,18000000
4393,Exports,Sea,14000000
4394,Exports,Sea,33000000
4395,Exports,Sea,8000000
4396,Exports,Sea,6000000
4397,Exports,Sea,5000000
4398,Exports,Sea,10000000
4399,Exports,Sea,22000000
4400,Exports,Sea,11000000
4401,Exports,Sea,8000000
4402,Exports,Sea,9000000
4403,Exports,Sea,12000000
4404,Exports,Sea,4000000
4405,Exports,Sea,11000000
4406,Exports,Sea,16000000
4407,Exports,Sea,32000000
4408,Exports,Sea,30000000
4409,Exports,Sea,18000000
4410,Exports,Sea,10000000
4411,Exports,Sea,14000000
4412,Exports,Sea,33000000
4413,Exports,Sea,18000000
4414,Exports,Sea,17000000
4415,Exports,Sea,22000000
4416,Exports,Sea,10000000
4417,Exports,Sea,4000000
4418,Exports,Sea,13000000
4419,Exports,Sea,9000000
4420,Exports,Sea,22000000
4421,Exports,Sea,21000000
4422,Exports,Sea,14000000
4423,Exports,Sea,11000000
4424,Exports,Sea,9000000
4425,Exports,Sea,49000000
4426,Exports,Sea,13000000
4427,Exports,Sea,21000000
4428,Exports,Sea,17000000
4429,Exports,Sea,15000000
4430,Exports,Sea,3000000
4431,Exports,Sea,6000000
4432,Exports,Sea,36000000
4433,Exports,Sea,11000000
4434,Exports,Sea,25000000
4435,Exports,Sea,18000000
4436,Exports,Sea,14000000
4437,Exports,Sea,14000000
4438,Exports,Sea,6000000
4439,Exports,Sea,39000000
4440,Exports,Sea,18000000
4441,Exports,Sea,14000000
4442,Exports,Sea,16000000
4443,Exports,Sea,14000000
4444,Exports,Sea,5000000
4445,Exports,Sea,6000000
4446,Exports,Sea,30000000
4447,Exports,Sea,16000000
4448,Exports,Sea,20000000
4449,Exports,Sea,16000000
4450,Exports,Sea,16000000
4451,Exports,Sea,13000000
4452,Exports,Sea,13000000
4453,Exports,Sea,43000000
4454,Exports,Sea,12000000
4455,Exports,Sea,28000000
4456,Exports,Sea,20000000
4457,Exports,Sea,14000000
4458,Exports,Sea,5000000
4459,Exports,Sea,4000000
4460,Exports,Sea,29000000
4461,Exports,Sea,35000000
4462,Exports,Sea,23000000
4463,Exports,Sea,12000000
4464,Exports,Sea,15000000
4465,Exports,Sea,24000000
4466,Exports,Sea,7000000
4467,Exports,Sea,33000000
4468,Exports,Sea,47000000
4469,Exports,Sea,18000000
4470,Exports,Sea,8000000
4471,Exports,Sea,10000000
4472,Exports,Sea,3000000
4473,Exports,Sea,10000000
4474,Exports,Sea,22000000
4475,Exports,Sea,22000000
4476,Exports,Sea,65000000
4477,Exports,Sea,21000000
4478,Exports,Sea,10000000
4479,Exports,Sea,6000000
4480,Exports,Sea,6000000
4481,Exports,Sea,24000000
4482,Exports,Sea,9000000
4483,Exports,Sea,34000000
4484,Exports,Sea,7000000
4485,Exports,Sea,14000000
4486,Exports,Sea,4000000
4487,Exports,Sea,11000000
4488,Exports,Sea,29000000
4489,Exports,Sea,33000000
4490,Exports,Sea,32000000
4491,Exports,Sea,8000000
4492,Exports,Sea,15000000
4493,Exports,Sea,3000000
4494,Exports,Sea,21000000
4495,Exports,Sea,20000000
4496,Exports,Sea,20000000
4497,Exports,Sea,35000000
4498,Exports,Sea,7000000
4499,Exports,Sea,9000000
4500,Exports,Sea,25000000
4501,Exports,Sea,6000000
4502,Exports,Sea,20000000
4503,Exports,Sea,11000000
4504,Exports,Sea,41000000
4505,Exports,Sea,12000000
4506,Exports,Sea,4000000
4507,Exports,Sea,5000000
4508,Exports,Sea,8000000
4509,Exports,Sea,24000000
4510,Exports,Sea,13000000
4511,Exports,Sea,56000000
4512,Exports,Sea,12000000
4513,Exports,Sea,11000000
4514,Exports,Sea,3000000
4515,Exports,Sea,21000000
4516,Exports,Sea,21000000
4517,Exports,Sea,13000000
4518,Exports,Sea,41000000
4519,Exports,Sea,16000000
4520,Exports,Sea,10000000
4521,Exports,Sea,6000000
4522,Exports,Sea,10000000
4523,Exports,Sea,21000000
4524,Exports,Sea,8000000
4525,Exports,Sea,48000000
4526,Exports,Sea,13000000
4527,Exports,Sea,8000000
4528,Exports,Sea,5000000
4529,Exports,Sea,6000000
4530,Exports,Sea,20000000
4531,Exports,Sea,9000000
4532,Exports,Sea,40000000
4533,Exports,Sea,7000000
4534,Exports,Sea,5000000
4535,Exports,Sea,8000000
4536,Exports,Sea,12000000
4537,Exports,Sea,21000000
4538,Exports,Sea,14000000
4539,Exports,Sea,41000000
4540,Exports,Sea,9000000
4541,Exports,Sea,24000000
4542,Exports,Sea,11000000
4543,Exports,Sea,10000000
4544,Exports,Sea,23000000
4545,Exports,Sea,13000000
4546,Exports,Sea,39000000
4547,Exports,Sea,11000000
4548,Exports,Sea,4000000
4549,Exports,Sea,4000000
4550,Exports,Sea,10000000
4551,Exports,Sea,20000000
4552,Exports,Sea,11000000
4553,Exports,Sea,13000000
4554,Exports,Sea,11000000
4555,Exports,Sea,7000000
4556,Exports,Sea,6000000
4557,Exports,Sea,13000000
4558,Exports,Sea,19000000
4559,Exports,Sea,11000000
4560,Exports,Sea,43000000
4561,Exports,Sea,5000000
4562,Exports,Sea,6000000
4563,Exports,Sea,17000000
4564,Exports,Sea,2000000
4565,Exports,Sea,1000000
4566,Exports,Sea,3000000
4567,Exports,Sea,2000000
4568,Exports,Sea,7000000
4569,Exports,Sea,5000000
4570,Exports,Sea,13000000
4571,Exports,Sea,2000000
4572,Exports,Sea,2000000
4573,Exports,Sea,6000000
4574,Exports,Sea,4000000
4575,Exports,Sea,7000000
4576,Exports,Sea,6000000
4577,Exports,Sea,15000000
4578,Exports,Sea,4000000
4579,Exports,Sea,6000000
4580,Exports,Sea,6000000
